time,open,high,low,close,volume
10/3/2024 3:00,61185.18,61464,61092,61463.99,673.23178
10/3/2024 4:00,61464,61477.19,61276.31,61326,571.45959
10/3/2024 5:00,61326,61360,61100,61176.01,702.22305
10/3/2024 6:00,61176,61418.42,61106.01,61334.01,618.19443
10/3/2024 7:00,61334,61424.25,60814.12,60926,1459.32009
10/3/2024 8:00,60926,60978,60138,60354,1805.58584
10/3/2024 9:00,60354,60765.33,60126.56,60720.48,984.32204
10/3/2024 10:00,60720.48,61036,60648,61025.98,738.07634
10/3/2024 11:00,61025.98,61070.47,60594,60764.74,879.13477
10/3/2024 12:00,60764.73,60770,60372.12,60469.95,1231.76196
10/3/2024 13:00,60469.95,60583.99,59828.11,60382.05,2876.5955
10/3/2024 14:00,60382.06,60900,60100,60172.01,2862.27532
10/3/2024 15:00,60172.01,60690,60044,60641.5,1601.39415
10/3/2024 16:00,60641.5,60781.53,60084,60168,1306.79294
10/3/2024 17:00,60167.99,60723.68,59917.02,60632,1556.13418
10/3/2024 18:00,60632,60858.31,60531.85,60722.31,684.53507
10/3/2024 19:00,60722.31,61058,60544.33,61036,861.39195
10/3/2024 20:00,61036,61100,60668,60773.99,610.81892
10/3/2024 21:00,60774,60950,60596.4,60807.13,437.80348
10/3/2024 22:00,60807.13,60978.26,60714,60895.27,420.20059
10/3/2024 23:00,60895.27,60984,60700.49,60752.71,356.10245
10/4/2024 0:00,60752.72,60812,60459.9,60504.01,660.07721
10/4/2024 1:00,60504.01,61256.47,60488,61218,1068.07006
10/4/2024 2:00,61218,61272.73,60939.75,61036.14,410.02036
10/4/2024 3:00,61036.15,61065.36,60890,60951.99,235.42925
10/4/2024 4:00,60951.99,61200,60936.66,61001.44,423.24552
10/4/2024 5:00,61001.45,61238,60982.7,61224.34,365.05248
10/4/2024 6:00,61224.34,61343.75,61100,61119.99,575.69204
10/4/2024 7:00,61120,61544.98,61068,61443.64,1090.01477
10/4/2024 8:00,61443.64,61646.27,61340.22,61449.73,807.34468
10/4/2024 9:00,61449.73,61586,61302.42,61339.43,582.64883
10/4/2024 10:00,61339.43,61432.64,61266.42,61284.01,367.21188
10/4/2024 11:00,61284.01,61483.02,61274,61449.84,586.46012
10/4/2024 12:00,61449.84,61936,61211.92,61932.24,2563.17863
10/4/2024 13:00,61932.24,62004.48,61488.1,61580.02,2047.98501
10/4/2024 14:00,61580.02,61584,60753.97,61239.99,2316.23481
10/4/2024 15:00,61240,61873.04,61224,61873.04,1573.58655
10/4/2024 16:00,61873.05,62294.87,61644.01,62244,1683.63251
10/4/2024 17:00,62243.99,62340,61843,61983.32,909.37617
10/4/2024 18:00,61983.32,62360,61909.09,62345,616.8604
10/4/2024 19:00,62344.99,62468,62254.37,62368,821.27586
10/4/2024 20:00,62368,62484.85,62171.33,62407.69,523.80906
10/4/2024 21:00,62407.7,62463.54,62274.45,62274.45,263.95326
10/4/2024 22:00,62274.46,62350,62193.18,62213.14,404.20202
10/4/2024 23:00,62213.15,62213.15,61965.14,62086,399.29846
10/5/2024 0:00,62086,62214,62045.97,62170,435.38431
10/5/2024 1:00,62170,62200,61990.01,62069.99,323.64591
10/5/2024 2:00,62069.99,62070,61794.62,61812,332.2168
10/5/2024 3:00,61812.01,61971.93,61689.26,61861.99,399.56844
10/5/2024 4:00,61861.99,62020,61824.01,61950.01,226.26091
10/5/2024 5:00,61950.01,62157.14,61944.01,62149.47,264.66328
10/5/2024 6:00,62149.48,62246.11,62076.19,62224,302.03997
10/5/2024 7:00,62224,62268.28,62076.19,62076.19,259.63293
10/5/2024 8:00,62076.2,62198.87,62076.19,62151.52,287.51516
10/5/2024 9:00,62151.52,62326.48,62146.16,62252,906.59633
10/5/2024 10:00,62252.01,62269.13,62202.53,62213.84,167.45379
10/5/2024 11:00,62213.85,62233.09,62169.53,62180,161.27568
10/5/2024 12:00,62179.99,62304,62179.99,62302.03,230.69463
10/5/2024 13:00,62302.02,62370.56,62100,62153.35,469.51747
10/5/2024 14:00,62153.35,62239.09,62100.07,62196.01,391.8712
10/5/2024 15:00,62196,62220,62119.2,62167.66,225.57254
10/5/2024 16:00,62167.65,62180,61958.39,61958.39,558.60491
10/5/2024 17:00,61958.4,62030,61908,62016.01,222.1835
10/5/2024 18:00,62016.01,62050,61840.01,61864,274.26427
10/5/2024 19:00,61864,61900,61790,61848.48,353.76316
10/5/2024 20:00,61848.48,61848.49,61700,61723.38,359.51629
10/5/2024 21:00,61723.39,61939.4,61706,61857.64,250.4932
10/5/2024 22:00,61857.65,62089.99,61850.29,62039.52,231.51808
10/5/2024 23:00,62039.52,62100,61980.33,62058,173.20865
10/6/2024 0:00,62058.01,62088.17,61888.46,61920,191.30107
10/6/2024 1:00,61919.99,62150,61919.99,62081.01,247.54462
10/6/2024 2:00,62081.01,62115.99,61940.11,61966.01,199.51399
10/6/2024 3:00,61966.01,62020,61876,61878.66,244.29144
10/6/2024 4:00,61878.66,61966.25,61798.97,61878.03,273.7521
10/6/2024 5:00,61878.03,61974.69,61845.07,61938.51,150.78816
10/6/2024 6:00,61938.51,62010,61879.92,61961.99,390.35484
10/6/2024 7:00,61962,62001.99,61948.02,61949.01,92.16551
10/6/2024 8:00,61949.01,62070,61922,61989.81,243.41255
10/6/2024 9:00,61989.81,62176.75,61976.52,62066.38,280.81292
10/6/2024 10:00,62066.38,62079,62006.55,62023.83,218.64231
10/6/2024 11:00,62023.84,62145,62012,62101.92,193.91457
10/6/2024 12:00,62101.92,62230,62065.31,62222,499.05718
10/6/2024 13:00,62221.99,62371.05,62221.99,62257.73,684.22241
10/6/2024 14:00,62257.73,62777,62196,62715.99,968.70462
10/6/2024 15:00,62716,62766.22,62444,62720.01,911.02124
10/6/2024 16:00,62720.01,62927.87,62597.5,62602,709.17287
10/6/2024 17:00,62602.01,62760.01,62550,62591.2,364.35832
10/6/2024 18:00,62591.2,62765,62590.91,62718.36,250.01336
10/6/2024 19:00,62718.37,62975,62590,62631.38,358.18016
10/6/2024 20:00,62631.38,62753.86,62585,62620.62,219.43399
10/6/2024 21:00,62620.62,62658.23,62302,62303.03,433.39775
10/6/2024 22:00,62303.04,62624.03,62303.03,62618.85,231.96477
10/6/2024 23:00,62618.84,62912.33,62618.84,62819.91,550.84102
10/7/2024 0:00,62819.91,63718.84,62657.44,63677.98,1704.3351
10/7/2024 1:00,63677.98,63970.19,63660,63819,1335.9692
10/7/2024 2:00,63819,63948.46,63597.22,63637.29,773.41171
10/7/2024 3:00,63637.29,63769.84,63345.97,63530.51,642.28798
10/7/2024 4:00,63530.51,63670,63462.88,63466.66,309.55226
10/7/2024 5:00,63466.67,63628,63300.48,63380.01,485.61573
10/7/2024 6:00,63380,63753.91,63312,63706,653.60056
10/7/2024 7:00,63705.99,63710.56,63452.01,63531.99,666.26925
10/7/2024 8:00,63532,63706,63520,63554.62,529.85189
10/7/2024 9:00,63554.62,63554.63,63088,63210.83,1154.64233
10/7/2024 10:00,63210.82,63222,62865.09,62891.48,1095.22985
10/7/2024 11:00,62891.49,63179.99,62649.95,63135.44,1677.47151
10/7/2024 12:00,63135.45,63135.45,62834.03,62883.33,724.06922
10/7/2024 13:00,62883.32,63566.67,62825.37,63457.36,1393.04464
10/7/2024 14:00,63457.37,64478.19,63457.37,63991.89,3989.25639
10/7/2024 15:00,63991.89,63995,63525,63651.6,1496.13836
10/7/2024 16:00,63651.59,63874.65,63427.96,63819.9,793.57942
10/7/2024 17:00,63819.91,63906.57,63519.99,63819.99,751.04511
10/7/2024 18:00,63820,63822.49,62735.9,62848,1494.26538
10/7/2024 19:00,62848,63468.72,62848,63382,1055.60592
10/7/2024 20:00,63381.99,63410,62984.29,63020,457.18377
10/7/2024 21:00,63020,63374,63002.29,63373.99,399.7213
10/7/2024 22:00,63373.99,63374,62419.9,62471.08,1024.37163
10/7/2024 23:00,62471.08,62665.83,62128,62224,1359.66669
10/8/2024 0:00,62224.01,62585.06,62156.02,62552.98,795.1617
10/8/2024 1:00,62552.98,62737.84,62312,62630.01,699.78371
10/8/2024 2:00,62630.01,62789.65,62419.9,62785.78,790.2519
10/8/2024 3:00,62785.79,62820,62522.61,62629.8,473.99204
10/8/2024 4:00,62629.8,62778.04,62533.56,62694.9,567.31828
10/8/2024 5:00,62694.9,62723.69,62305.78,62517.35,719.31657
10/8/2024 6:00,62517.35,62531.52,62200,62509.42,580.02424
10/8/2024 7:00,62509.42,62509.42,62005,62319.99,722.21187
10/8/2024 8:00,62319.99,62439.32,62193.63,62409.46,824.81768
10/8/2024 9:00,62409.46,62590,62301.14,62537.38,524.50951
10/8/2024 10:00,62537.37,62589.86,62410.82,62519.78,406.80723
10/8/2024 11:00,62519.77,62670.16,62471.24,62624.01,484.82065
10/8/2024 12:00,62624.02,62670,62427.15,62440,463.54487
10/8/2024 13:00,62440.01,63058.43,62326.52,63035.27,1568.71636
10/8/2024 14:00,63035.27,63200,62157.46,62778,2396.82105
10/8/2024 15:00,62778,62850.24,61864.89,62288.01,2548.14024
10/8/2024 16:00,62288.01,62598,62023.42,62570,889.56934
10/8/2024 17:00,62569.99,62570,62071.31,62393.94,716.71801
10/8/2024 18:00,62393.94,62534,61930.34,62110.72,928.34993
10/8/2024 19:00,62110.71,62350,61860.31,62245.53,1051.14599
10/8/2024 20:00,62245.99,62400.02,62147.39,62400.02,411.43606
10/8/2024 21:00,62400.02,62565.95,62320,62443.74,354.90699
10/8/2024 22:00,62443.75,62453.14,62159.9,62175.01,390.36179
10/8/2024 23:00,62175.01,62281.21,62026.13,62160.49,393.4977
10/9/2024 0:00,62160.5,62266,62002.5,62154,696.00437
10/9/2024 1:00,62154,62494,62108,62414.55,719.19866
10/9/2024 2:00,62414.55,62420.01,62264,62264.01,298.93255
10/9/2024 3:00,62264,62460,62150.09,62394.07,504.43621
10/9/2024 4:00,62394.07,62433.37,62300,62347.78,438.36498
10/9/2024 5:00,62347.78,62542.06,62347.78,62524.09,698.96105
10/9/2024 6:00,62524.09,62543.75,62380,62430,411.04474
10/9/2024 7:00,62430,62430,62200,62276.78,493.56012
10/9/2024 8:00,62276.79,62287.07,62046.69,62149.99,599.01755
10/9/2024 9:00,62150,62275.37,62102,62264.02,392.9044
10/9/2024 10:00,62264.02,62264.02,62051.27,62150,428.36988
10/9/2024 11:00,62149.99,62231.12,62104.35,62200,298.13635
10/9/2024 12:00,62199.99,62225.99,61766,61980,1296.22422
10/9/2024 13:00,61980,62094.77,61750,61800.99,1341.96135
10/9/2024 14:00,61801,62028,61634.61,61872.99,1156.05584
10/9/2024 15:00,61872.99,62412.09,61780,62316,1435.35966
10/9/2024 16:00,62316,62350,61686,61814.01,1304.67493
10/9/2024 17:00,61814.01,61906.28,61666.98,61748,634.04881
10/9/2024 18:00,61748,61818.19,61150,61196.01,1600.85322
10/9/2024 19:00,61196,61218,60835,61031.98,1531.82306
10/9/2024 20:00,61031.99,61122.53,60301,60420.01,1843.13319
10/9/2024 21:00,60420.01,60958,60362.01,60902.01,921.66159
10/9/2024 22:00,60902.01,60915.66,60699.9,60798.01,448.46829
10/9/2024 23:00,60798.01,60829.88,60610,60636.02,517.96182
10/10/2024 0:00,60636.01,60693.5,60355,60437.61,1064.58671
10/10/2024 1:00,60437.61,60860.87,60435.73,60803.02,706.81361
10/10/2024 2:00,60803.01,60937.99,60708.07,60882.08,579.73713
10/10/2024 3:00,60882.08,60956,60821.06,60865.29,376.43901
10/10/2024 4:00,60865.29,60957.41,60814.9,60865.9,279.67137
10/10/2024 5:00,60865.89,61052,60842.09,60941.48,381.79627
10/10/2024 6:00,60941.48,61149.58,60892.29,61143.85,566.90796
10/10/2024 7:00,61143.86,61145.99,60900,60900,398.99964
10/10/2024 8:00,60900.01,61073.42,60784.75,60815.7,595.18801
10/10/2024 9:00,60815.71,60988.92,60630.71,60935.15,908.49779
10/10/2024 10:00,60935.14,61211.99,60932.69,61075.56,473.81685
10/10/2024 11:00,61075.56,61321.68,61052,61262,582.16912
10/10/2024 12:00,61262.01,61320,60752.04,60962,1487.32919
10/10/2024 13:00,60962.01,61254,60617.05,60940.01,1121.40668
10/10/2024 14:00,60940.01,61055.99,60513.44,60593.95,1109.62787
10/10/2024 15:00,60593.95,60814.98,60444.99,60789.36,1509.548
10/10/2024 16:00,60789.36,61030.31,60255.36,60298.12,1239.94022
10/10/2024 17:00,60298.12,60460,59561.51,59611.01,2434.69214
10/10/2024 18:00,59611,59611.01,58946,59502.01,3644.40509
10/10/2024 19:00,59502,59761,59360,59727.28,1198.92032
10/10/2024 20:00,59727.27,60026.08,59586.29,59799.83,1105.03452
10/10/2024 21:00,59799.83,60198.78,59692.79,60198.77,969.22291
10/10/2024 22:00,60198.78,60250,59945.62,60148.01,752.21843
10/10/2024 23:00,60148,60329.27,60148,60326.39,480.95597
10/11/2024 0:00,60326.4,60360,60151.23,60194.01,709.69559
10/11/2024 1:00,60194.01,60768.64,60087.64,60578.55,903.56723
10/11/2024 2:00,60578.55,60649.99,60362.3,60553.31,432.09823
10/11/2024 3:00,60553.32,60710.21,60553.31,60614,369.81958
10/11/2024 4:00,60614.01,60720.03,60578,60699.99,320.68003
10/11/2024 5:00,60699.99,60770,60588.23,60600,350.72883
10/11/2024 6:00,60600.01,60925.16,60600,60800,557.93131
10/11/2024 7:00,60800.01,60919.83,60656,60674.69,804.72065
10/11/2024 8:00,60674.68,60810.89,60650.44,60669.39,404.7912
10/11/2024 9:00,60669.39,61118.19,60654.05,61086,903.88588
10/11/2024 10:00,61086,61263.4,61002.49,61160,994.23585
10/11/2024 11:00,61160.01,61260,61079.9,61174.87,452.07523
10/11/2024 12:00,61174.88,61477.57,61129.72,61379,1031.16609
10/11/2024 13:00,61379.01,61848,61206.15,61676,1576.49136
10/11/2024 14:00,61675.99,61950,61634.41,61753.65,2246.32837
10/11/2024 15:00,61753.65,62450,61753.65,62259.05,2053.88774
10/11/2024 16:00,62259.04,62438.64,62123,62272,1576.08866
10/11/2024 17:00,62272.01,62934.8,62166.02,62918,1730.53186
10/11/2024 18:00,62918,62973.47,62714,62922.08,790.45713
10/11/2024 19:00,62922.07,63417.56,62819.47,63086.01,2353.79665
10/11/2024 20:00,63086,63087.5,62924,62993.68,625.88299
10/11/2024 21:00,62993.68,63160,62796.19,62848.48,1016.19852
10/11/2024 22:00,62848.48,62910,62374.13,62450.27,822.93768
10/11/2024 23:00,62450.27,62666.67,62357.7,62540,613.35543
10/12/2024 0:00,62539.99,62930,62500,62840,757.11212
10/12/2024 1:00,62840.01,63073.78,62684.67,62733.67,876.84838
10/12/2024 2:00,62733.67,62757.58,62505.64,62554.97,404.88126
10/12/2024 3:00,62554.98,62636,62487.23,62568,472.10486
10/12/2024 4:00,62568,62746,62565.51,62583.58,477.93544
10/12/2024 5:00,62583.58,62800,62579,62778.01,201.05441
10/12/2024 6:00,62778,62778.01,62670.65,62679.91,275.66986
10/12/2024 7:00,62679.91,62774,62645.73,62767.57,244.00832
10/12/2024 8:00,62767.57,62783.06,62699.98,62725.58,219.30239
10/12/2024 9:00,62725.59,62843.33,62672.34,62843.32,222.24086
10/12/2024 10:00,62843.32,63049,62815.03,63043.73,674.6481
10/12/2024 11:00,63043.73,63260.53,62914.65,62936.91,882.96206
10/12/2024 12:00,62936.91,63062,62824.03,63056.26,568.09497
10/12/2024 13:00,63056.26,63151.52,62975,63072.12,464.98284
10/12/2024 14:00,63072.12,63400,63014,63234.99,646.31938
10/12/2024 15:00,63235,63480,63057,63157.49,1011.0864
10/12/2024 16:00,63157.5,63400,63063.4,63064.06,491.72842
10/12/2024 17:00,63064.06,63260,63048,63103.47,321.78631
10/12/2024 18:00,63103.46,63177.64,62936,62936.01,371.62018
10/12/2024 19:00,62936.01,63075.61,62911,63000.01,352.604
10/12/2024 20:00,63000.01,63113.21,63000,63043.29,207.96238
10/12/2024 21:00,63043.29,63225.24,63043.28,63221.16,172.79716
10/12/2024 22:00,63221.16,63324,63140,63296.63,208.14162
10/12/2024 23:00,63296.63,63388,63169.82,63206.22,385.40944
10/13/2024 0:00,63206.23,63285.72,63035,63190.23,392.73552
10/13/2024 1:00,63190.24,63190.24,62818,62879.26,906.08765
10/13/2024 2:00,62879.26,62920,62700,62867.2,408.56362
10/13/2024 3:00,62867.2,62900,62654.91,62712.31,271.47783
10/13/2024 4:00,62712.31,62860,62707.21,62814,199.62475
10/13/2024 5:00,62814,62964,62813.99,62853.92,184.12566
10/13/2024 6:00,62853.91,62990,62853.91,62867.29,211.17094
10/13/2024 7:00,62867.29,62912.92,62729.81,62843.48,382.01636
10/13/2024 8:00,62843.48,62962,62797.93,62809.99,495.84681
10/13/2024 9:00,62809.99,62867.57,62770.61,62830,473.75794
10/13/2024 10:00,62830,62830.01,62688.01,62700.99,419.55548
10/13/2024 11:00,62700.99,62776,62520.18,62561.33,683.10484
10/13/2024 12:00,62561.34,62728.37,62546,62664.01,337.55907
10/13/2024 13:00,62664.01,62818,62624.75,62660,417.77487
10/13/2024 14:00,62660,62660,62200,62249.6,891.39712
10/13/2024 15:00,62249.6,62347.49,62050,62229.31,1235.55429
10/13/2024 16:00,62229.32,62712.5,62177.67,62629.1,666.47125
10/13/2024 17:00,62629.11,62887.78,62410.21,62515.59,805.68447
10/13/2024 18:00,62515.58,62623.12,62314.13,62414,366.44599
10/13/2024 19:00,62414,62740,62414,62734.32,347.62511
10/13/2024 20:00,62734.31,62762.92,62610.67,62762.91,264.84711
10/13/2024 21:00,62762.92,63010,62679.9,62895.11,659.18256
10/13/2024 22:00,62895.11,63125,62727.27,62837.99,617.63003
10/13/2024 23:00,62838,62895.9,62630,62870.02,270.98068
10/14/2024 0:00,62870.02,62898.43,62457.81,62520.18,498.83037
10/14/2024 1:00,62520.19,62850,62510.01,62631.83,500.36381
10/14/2024 2:00,62631.83,62634.17,62478.65,62614,267.08282
10/14/2024 3:00,62614,64392.49,62612,64299.99,3936.41882
10/14/2024 4:00,64300,64500,64082.37,64137.99,2574.70527
10/14/2024 5:00,64137.99,64160,63778.62,63941.54,1258.1183
10/14/2024 6:00,63941.54,64227.86,63801.89,64095.99,809.03
10/14/2024 7:00,64096,64686,64028.99,64620.87,1898.35413
10/14/2024 8:00,64620.87,64860,64382.72,64427.99,1331.28363
10/14/2024 9:00,64427.99,64899.98,64340.98,64822.23,1190.87041
10/14/2024 10:00,64822.24,64999,64695.79,64860.18,1212.28075
10/14/2024 11:00,64860.18,65188.57,64800.01,64920.06,1604.40044
10/14/2024 12:00,64920.05,65000,64743,64868.05,1400.73972
10/14/2024 13:00,64868.06,65292,64660.56,65150.01,1898.5951
10/14/2024 14:00,65150.01,66299.93,65116,65922,5246.02328
10/14/2024 15:00,65922,66111.16,65800,65870,2620.60347
10/14/2024 16:00,65870,66014,65609.04,65703.99,2115.94718
10/14/2024 17:00,65703.99,65846,65459,65640.01,1061.53508
10/14/2024 18:00,65640,65960,65579.9,65769.59,978.39321
10/14/2024 19:00,65769.59,66072.3,65723.4,65939.4,1385.23734
10/14/2024 20:00,65939.41,66050,65815.56,65925.97,589.40036
10/14/2024 21:00,65925.98,65999,65730,65782.14,396.51022
10/14/2024 22:00,65782.14,66500,65770,66454,1948.67266
10/14/2024 23:00,66454.01,66500,66035.29,66083.99,946.55585
10/15/2024 0:00,66084,66330,65856.45,65929.99,1154.23779
10/15/2024 1:00,65930,66013.83,65733.39,65866.48,694.44944
10/15/2024 2:00,65866.48,65928,65706.01,65759.99,617.73826
10/15/2024 3:00,65759.99,65760,65324.4,65400,1108.4005
10/15/2024 4:00,65399.99,65691.21,65322,65599.99,567.45376
10/15/2024 5:00,65599.99,65600,65201,65363.24,822.80503
10/15/2024 6:00,65363.25,65612.17,65285.24,65564.98,735.52735
10/15/2024 7:00,65564.98,65846,65560.01,65638.74,1193.58339
10/15/2024 8:00,65638.74,65850,65615.57,65754,565.5957
10/15/2024 9:00,65753.99,65785.33,65602.68,65637.99,1081.37313
10/15/2024 10:00,65637.99,65750,65582.95,65679.94,642.13152
10/15/2024 11:00,65679.95,65720,65280,65399.69,1509.55209
10/15/2024 12:00,65399.68,65964.56,65383.5,65802.01,1376.78893
10/15/2024 13:00,65802.01,67767.66,65770,67658,4758.39408
10/15/2024 14:00,67658,67950,65150.01,65376,9039.37258
10/15/2024 15:00,65376.01,66300,64800.01,66022,5392.7639
10/15/2024 16:00,66022.01,67218,65982.55,66868.2,3418.13618
10/15/2024 17:00,66868.21,67059.33,66501,66808.01,1765.93618
10/15/2024 18:00,66808,67390.89,66754,66901.15,1591.98685
10/15/2024 19:00,66901.15,67051.99,66574.94,66970.18,1664.01097
10/15/2024 20:00,66970.18,67007.99,66391.65,66469.41,1318.01559
10/15/2024 21:00,66469.41,66614,66130.64,66432,1096.16117
10/15/2024 22:00,66432.01,66992,66409.42,66747.58,795.05313
10/15/2024 23:00,66747.59,67156.47,66675.06,67074.14,774.48671
10/16/2024 0:00,67074.14,67138.96,66759.01,66874.04,786.91734
10/16/2024 1:00,66874.04,67496.89,66750.49,67375.99,1155.89777
10/16/2024 2:00,67376,67561.04,67241.04,67280.01,855.21854
10/16/2024 3:00,67280.01,67293.99,67071.33,67095.98,710.36875
10/16/2024 4:00,67095.99,67236,66885.05,67000,694.88785
10/16/2024 5:00,67000,67361.41,66930.71,67218.74,776.15846
10/16/2024 6:00,67218.74,67300,66961.62,67050,772.89972
10/16/2024 7:00,67050,67050.01,66775.67,66972.53,826.47
10/16/2024 8:00,66972.53,67270.15,66917.52,67129.82,1139.02083
10/16/2024 9:00,67129.82,67469,67087.26,67420.01,1155.95012
10/16/2024 10:00,67420.01,67799,67323.61,67733.54,2132.60078
10/16/2024 11:00,67733.55,68424,67602.05,67894.72,4243.53323
10/16/2024 12:00,67894.73,68058,67670,67832,2119.64251
10/16/2024 13:00,67832,67962,67117.18,67386,2383.91323
10/16/2024 14:00,67386,68308.91,67346,67671.91,3438.188
10/16/2024 15:00,67671.91,68050,67391.01,67749.99,1400.46686
10/16/2024 16:00,67750,67929.99,67482,67823.88,1175.82956
10/16/2024 17:00,67823.88,68100,67686,67942,983.28128
10/16/2024 18:00,67942,68064,67780.32,67822.74,688.26491
10/16/2024 19:00,67822.73,67952.84,67643.24,67728,727.95399
10/16/2024 20:00,67728.01,67954.03,67630,67630.01,594.85817
10/16/2024 21:00,67630.01,67706,67500,67566.9,394.73361
10/16/2024 22:00,67566.9,67860,67563.84,67790.01,413.91674
10/16/2024 23:00,67790,67827.48,67602.34,67620.01,367.28319
10/17/2024 0:00,67620,67939.4,67580,67709.99,437.46753
10/17/2024 1:00,67709.99,67899.99,67406.99,67893.98,839.22722
10/17/2024 2:00,67893.98,67908.48,67408,67472.01,748.44335
10/17/2024 3:00,67472.01,67700,67438,67601.4,478.64401
10/17/2024 4:00,67601.4,67601.4,67260,67260,695.26222
10/17/2024 5:00,67260.01,67470,67260,67340.82,509.73015
10/17/2024 6:00,67340.81,67504.49,67104.18,67162.87,1233.26564
10/17/2024 7:00,67162.87,67317.17,67087.35,67303.18,1114.64608
10/17/2024 8:00,67303.18,67473.49,67200,67450,745.35931
10/17/2024 9:00,67450,67530.01,67185.16,67191.4,941.8405
10/17/2024 10:00,67191.41,67295.4,66818.96,67214,1208.73503
10/17/2024 11:00,67214.01,67285,66741.09,66872.43,1944.76935
10/17/2024 12:00,66872.44,67184,66799.9,67171.42,998.62443
10/17/2024 13:00,67171.42,67354.94,66669,67021.99,1702.17377
10/17/2024 14:00,67021.99,67293.94,66666,67123.8,2327.10904
10/17/2024 15:00,67123.8,67680,66925.06,67590.66,1616.10959
10/17/2024 16:00,67590.67,67590.67,67122.68,67384.42,1677.79081
10/17/2024 17:00,67384.42,67526,67156.7,67290,1220.03847
10/17/2024 18:00,67290,67308.82,66720,66938.01,1635.90526
10/17/2024 19:00,66938.01,67017.39,66780,66840,830.3972
10/17/2024 20:00,66840,67149.5,66827.68,66940,469.0635
10/17/2024 21:00,66940,67129.98,66940,67084,319.20057
10/17/2024 22:00,67084.01,67480,67084.01,67444.02,919.29212
10/17/2024 23:00,67444.02,67479.99,67288.01,67421.78,715.13346
10/18/2024 0:00,67421.78,67457.07,67192.36,67214.42,626.09327
10/18/2024 1:00,67214.41,68260.92,67194,68085.5,2138.13847
10/18/2024 2:00,68085.5,68142,67800,68103.99,1073.1499
10/18/2024 3:00,68104,68108.58,67522,67555.4,978.29799
10/18/2024 4:00,67555.41,67867.93,67544,67742.72,770.77181
10/18/2024 5:00,67742.71,68050,67640,68000.79,567.44614
10/18/2024 6:00,68000.79,68378.95,67925.98,68108,1482.28962
10/18/2024 7:00,68108,68194,67864,67969.7,1615.5303
10/18/2024 8:00,67969.69,68050,67830,67922.45,641.38325
10/18/2024 9:00,67922.44,68045.55,67763.26,67802,753.29192
10/18/2024 10:00,67802,67970.33,67776.43,67874.92,921.44904
10/18/2024 11:00,67874.92,68028.44,67674.98,67702,1288.33547
10/18/2024 12:00,67702,67820.66,67642.71,67662,574.19737
10/18/2024 13:00,67662,68196,67656.99,68196,1233.37326
10/18/2024 14:00,68195.99,68600,67936.18,68426.98,4002.87329
10/18/2024 15:00,68426.99,68870.68,68293.04,68735.35,3171.49022
10/18/2024 16:00,68735.34,68897.99,68360,68787.88,1754.84058
10/18/2024 17:00,68787.87,68908.05,68656.53,68710.14,1032.29321
10/18/2024 18:00,68710.13,69000,68560,68892.42,1227.26584
10/18/2024 19:00,68892.41,68974,68572.72,68608.01,1079.87377
10/18/2024 20:00,68608.01,68690,68400,68432,674.44986
10/18/2024 21:00,68431.99,68495.45,68230,68412,381.16213
10/18/2024 22:00,68412,68420,68204.1,68205.6,430.32404
10/18/2024 23:00,68205.59,68470,68205.59,68428,307.31425
10/19/2024 0:00,68427.99,68480,68303.03,68334.2,310.84184
10/19/2024 1:00,68334.21,68454.55,68330,68340.02,321.83758
10/19/2024 2:00,68340.02,68469.91,68334,68459.59,276.07774
10/19/2024 3:00,68459.58,68693.26,68435.96,68450.01,467.97911
10/19/2024 4:00,68450,68560,68334,68334.01,312.97065
10/19/2024 5:00,68334,68432.62,68326,68390.01,234.25062
10/19/2024 6:00,68390.01,68439,68335.83,68335.83,234.88358
10/19/2024 7:00,68335.84,68405.11,68302.31,68346.54,331.5683
10/19/2024 8:00,68346.54,68475.7,68346.54,68409.99,382.56805
10/19/2024 9:00,68410,68436.44,68352,68352,271.85228
10/19/2024 10:00,68352,68380,68242,68244,371.42915
10/19/2024 11:00,68244.01,68297.28,68090.3,68090.3,629.51337
10/19/2024 12:00,68090.3,68268.32,68088,68222,260.37486
10/19/2024 13:00,68222,68222.01,68114.69,68114.7,265.42369
10/19/2024 14:00,68114.71,68350,68114.7,68300.01,401.4107
10/19/2024 15:00,68300,68338,68159.9,68226.93,419.69957
10/19/2024 16:00,68226.94,68227.54,68041.02,68042,365.8562
10/19/2024 17:00,68042,68142.8,68010,68121.99,207.0333
10/19/2024 18:00,68121.99,68190.06,68094.4,68179.99,187.56654
10/19/2024 19:00,68179.99,68242.43,68154.31,68181.98,259.13892
10/19/2024 20:00,68181.98,68277.96,68168.45,68245.18,518.33656
10/19/2024 21:00,68245.18,68345.41,68222.43,68222.43,423.73528
10/19/2024 22:00,68222.43,68410,68203.18,68330,345.97
10/19/2024 23:00,68330,68413.96,68304,68378,393.34948
10/20/2024 0:00,68377.99,68446,68231.23,68231.24,440.41304
10/20/2024 1:00,68231.24,68253.3,68155,68158,217.11239
10/20/2024 2:00,68158,68220,68114.43,68177.01,217.83232
10/20/2024 3:00,68177.01,68198,68100,68188,179.36249
10/20/2024 4:00,68188.01,68316,68184.96,68235.99,181.24513
10/20/2024 5:00,68236,68291.67,68180.99,68214,232.81996
10/20/2024 6:00,68213.99,68410,68176.26,68400.01,446.43758
10/20/2024 7:00,68400.01,68433.5,68364.1,68378,580.54038
